edge_id,source_name,sink_name,source_lat,source_lon,sink_lat,sink_lon,record_count,scheduled,abs_median_deviation,relative_deviation_factor,flow
9022003780466/9022003779481,Kölva vägskäl (Uppsala),Stockbäck (Järlåsa),59.878802,17.271353,59.880052,17.253299,33,25,-25,0.5,0.75
9022003782447/9022003782444,Vigelsboäng (Östhammar),Masugnsskogen (Östhammar),60.305623,18.055001,60.300428,18.049994,33,24,23,0.5,0.75
9022003779561/9022003779474,Torvarbo,Ytterbyn,60.10772,17.524263,60.106176,17.527707,33,14,-9,0.5,0.75
9022003779174/9022003779560,Överbo (Björklinge) (Uppsala),Nyhagen (Läby),60.107711,17.518723,60.105596,17.515628,33,17,-6,0.5,0.75
9022003719079/9022003719024,Slåttervallen (Gårdskär) (Älvkarleby),Snårets vägskäl (Älvkarleby),60.607436,17.56568,60.60369,17.547363,18,75,-5,0.915,0.7486363636363638
9022003780911/9022003780464,Homrom vägskäl (Uppsala),Johanneslund (Uppsala),59.891267,17.14079,59.877781,17.196555,29,324,-247,0.567,0.7474090909090908
9022003700544/9022003779139,Librobäck (Uppsala),Broby (Uppsala),59.874143,17.594857,59.89932,17.546369,17,231,8,0.967,0.7472272727272727
9022003780197/9022003779080,Danmarks skola (Uppsala),Villingevägen (Uppsala),59.830406,17.739949,59.82839,17.713849,18,249,-16,0.912,0.7461818181818183
9022003779622/9022003780942,Åby Stavby,Ubby (Stavby) (Uppsala),60.041837,17.977441,60.045211,17.973157,27,54,0,0.608,0.7461818181818182
9022003782454/9022003782453,Eds plantskola (Östhammar),Verkstadsvägen (Östhammar),60.264053,18.340469,60.260258,18.349212,17,53,2,0.964,0.7449090909090909
9022003760238/9022003760253,Barknåre (Tierp),Böle (Tierp),60.493696,17.916105,60.481001,17.934146,19,109,-16,0.861,0.7435909090909091
9022003780260/9022003780263,Eneby (Västeråker) (Uppsala),Högby (Västeråker) (Uppsala),59.742869,17.493441,59.746709,17.485238,17,51,2,0.962,0.7433636363636363
9022003793125/9022003793127,Hindersbo (Heby),Holvarbo (Heby),60.202028,17.320998,60.214093,17.324965,30,55,38,0.545,0.7431818181818182
9022003782021/9022003782371,Gräsö skola (Östhammar),Färjeläget (Gräsö) (Östhammar),60.348012,18.46381,60.346717,18.462092,32,300,293,0.51,0.7418181818181818
9022003700368/9022003779006,Tunabergsallén (Uppsala),Gränbyskolan (Uppsala),59.878229,17.622938,59.870267,17.657055,17,600,-15,0.957,0.7394999999999999
9022003779553/9022003779177,Lindsbro,Petterslund (Uppsala),60.008082,17.329312,60.012673,17.311736,25,120,-65,0.649,0.7375
9022003780584/9022003780581,Ströja vägskäl (Uppsala),Nygårdens vägskäl (Uppsala),59.9503,17.91415,59.946981,17.976012,17,186,-6,0.954,0.7371818181818182
9022003780939/9022003780616,Andersbo vägskäl (Jumkil) (Uppsala),Dalkarlsbo (Uppsala),59.971219,17.372445,59.969434,17.372343,22,28,10,0.737,0.737
9022003781094/9022003781092,Skarphagens vägskäl (Enköping),Östersta (Lillkyrka) (Enköping),59.537446,17.232874,59.532878,17.236906,17,41,2,0.953,0.7364090909090909
9022003782225/9022003782144,Aspö (Östhammar),Snesslinge by (Östhammar),60.30713,18.232669,60.319129,18.269623,17,480,0,0.952,0.7356363636363635
9022003780860/9022003700228,Storvretaskolan (Uppsala),Storvretabiblioteket (Uppsala),59.961631,17.702973,59.95977,17.703171,34,60,94,0.476,0.7356363636363635
9022003779190/9022003780394,Näs Söderby (Uppsala),Sätra (Skärfälten) (Uppsala),59.818303,17.496077,59.814732,17.481903,17,97,0,0.951,0.7348636363636363
9022003780300/9022003780306,Vidlunda (Knivsta),Mälsta (Knivsta),59.752095,17.97142,59.753045,17.982425,20,40,-10,0.808,0.7345454545454546
9022003700368/9022003779129,Tunabergsallén (Uppsala),Hässelby park (Uppsala),59.878229,17.622938,59.878875,17.579502,17,268,1,0.95,0.734090909090909
9022003782124/9022003782123,Tallvägen (Östhammar),Tomtbergavägen (Östhammar),60.270298,18.363188,60.266467,18.368619,17,95,-5,0.95,0.734090909090909
9022003760082/9022003760351,Vårdcentralen (Tierp),Svanby (Tierp),60.336661,17.514482,60.332793,17.5116,54,29,68,0.299,0.7339090909090908
9022003730028/9022003780347,Johannesberg (Alsike) (Knivsta),Moralund (Morby) (Knivsta),59.769845,17.77036,59.776793,17.778799,24,86,-44,0.672,0.7330909090909091
9022003782447/9022003782436,Vigelsboäng (Östhammar),Bennebo (Östhammar),60.305623,18.055001,60.315419,18.06239,18,86,-10,0.896,0.7330909090909091
9022003780188/9022003779458,Täby affär (Faringe) (Uppsala),Faringe kyrkby,59.975606,18.17339,59.980861,18.172278,25,51,25,0.645,0.7329545454545455
9022003700630/9022003780977,Uppsala Kumla trädgårdsgata,Danmarks Bärby (Uppsala),59.849614,17.72379,59.847704,17.748697,30,139,-151,0.537,0.7322727272727273
9022003780263/9022003780053,Högby (Västeråker) (Uppsala),Lilla Malmen (Uppsala),59.746709,17.485238,59.753741,17.472406,17,89,-5,0.947,0.7317727272727272
9022003779129/9022003700368,Hässelby park (Uppsala),Tunabergsallén (Uppsala),59.878875,17.579502,59.878229,17.622938,17,346,-19,0.945,0.7302272727272727
9022003760205/9022003760200,Julö (Tierp),Sikhjälma vägskäl (Tierp),60.532238,17.820223,60.533118,17.83562,19,41,7,0.844,0.7289090909090908
9022003730044/9022003730067,Vassunda skola (Knivsta),Eriksberg väg 255 (Knivsta),59.704974,17.736476,59.716255,17.730122,17,116,-5,0.943,0.7286818181818181
9022003780524/9022003780512,Björknäs vägskäl (Uppsala),Nordanå (Uppsala),59.923097,17.217745,59.916746,17.218977,17,82,-5,0.943,0.7286818181818181
9022003782126/9022003782125,Rosengatan (Östhammar),Granvägen (Östhammar),60.265551,18.35322,60.269058,18.35765,17,82,-5,0.943,0.7286818181818181
9022003782082/9022003782078,Forsmarks bruk (Östhammar),Skäfthammars kyrka (Gimo) (Östhammar),60.369667,18.164448,60.172906,18.193165,18,2100,-262,0.889,0.7273636363636364
9022003780929/9022003780134,Björkkulla (Uppsala),Marielunds gård (Uppsala),59.862709,17.873612,59.838542,17.869919,16,158,0,1,0.7272727272727273
9022003799010/9022003780134,Funbo Sommarro,Marielunds gård (Uppsala),59.853023,17.857983,59.838542,17.869919,16,170,0,1,0.7272727272727273
9022003760349/9022003760355,Elingbo skola (Tierp),Halsingsbo (Tierp),60.333826,17.380555,60.337777,17.368268,19,77,0,0.842,0.7271818181818182
9022003782506/9022003782451,Vamsta norra (Östhammar),Vamsta (Östhammar),60.330335,18.098479,60.329022,18.089695,17,32,-1,0.941,0.7271363636363636
9022003782371/9022003782368,Färjeläget (Gräsö) (Östhammar),Gräsö affär (Östhammar),60.346717,18.462092,60.348739,18.464232,45,10,20,0.355,0.7261363636363636
9022003782436/9022003782451,Bennebo (Östhammar),Vamsta (Östhammar),60.315419,18.06239,60.329022,18.089695,18,126,-16,0.887,0.7257272727272728
9022003779020/9022003780852,Eriksberg vägskäl (Uppsala),Stabby gård (Uppsala),59.791754,17.582054,59.793366,17.57774,34,19,21,0.468,0.7232727272727273
9022003780774/9022003779546,Lilla Vadbron (Björklinge) (Uppsala),Häggeby norra,60.033573,17.533994,60.02696,17.533738,17,57,-4,0.934,0.7217272727272728
9022003799001/9022003760224,Hjälmunge södra (Tierp),Kvarnbo (Tierp),60.52993,17.915585,60.510346,17.913528,19,164,24,0.835,0.7211363636363636
9022003782332/9022003782322,Brotorp (Östhammar),Bro (Österbybruk) (Östhammar),60.24435,17.93481,60.236064,17.922374,17,83,-6,0.933,0.7209545454545455
9022003700315/9022003780080,Ärna bro (Uppsala),Stora Björkby (Uppsala),59.9097,17.607728,59.909751,17.589443,17,98,0,0.933,0.7209545454545455
9022003782052/9022003782004,Slottsgatan (Östhammar),Östhammar busstation,60.260439,18.370136,60.258356,18.369683,17,83,5,0.933,0.7209545454545455
9022003782451/9022003782506,Vamsta (Östhammar),Vamsta norra (Östhammar),60.329022,18.089695,60.330335,18.098479,18,37,-5,0.881,0.7208181818181819
9022003781086/9022003781088,Kungs-Husby kyrka (Enköping),Veckholms kyrka (Enköping),59.521744,17.272709,59.521591,17.322372,17,326,-24,0.931,0.7194090909090909
9022003760036/9022003760206,Grönöborg (Tierp),Hästskär vägskäl (Tierp),60.528357,17.739605,60.532567,17.739638,19,20,3,0.833,0.7194090909090909
9022003779531/9022003780979,Ströbylund norra,Bösslinge (Börje) (Uppsala),59.863589,17.52167,59.874512,17.521197,17,94,-6,0.931,0.7194090909090909
9022003782453/9022003782454,Verkstadsvägen (Östhammar),Eds plantskola (Östhammar),60.260258,18.349212,60.264053,18.340469,18,58,-8,0.879,0.7191818181818183
9022003780148/9022003779570,Solvallen (Uppsala),Erikslund (Ärentuna),59.987757,17.592904,59.985233,17.593682,62,13,36,0.255,0.7186363636363637
9022003781331/9022003781321,Valsbrunna (Enköping),Hyvlinge (Enköping),59.758495,17.050347,59.745854,17.066419,16,169,1,0.988,0.7185454545454546
9022003780274/9022003780081,Västeråkers kyrka (Uppsala),Nylunda (Uppsala),59.752236,17.509962,59.74625,17.512521,17,104,8,0.929,0.7178636363636364
9022003760038/9022003760254,Gammelgårdsvägen (Skärplinge) (Tierp),Svedjebacken (Tierp),60.476076,17.756573,60.48227,17.757236,19,58,7,0.831,0.7176818181818182
9022003780571/9022003780558,Spjutmossen (Uppsala),Stora Ljusbrunn (Uppsala),59.952862,17.217131,59.945856,17.217532,17,64,-3,0.928,0.7170909090909091
9022003779649/9022003780983,Årby (Rasbo),Visteby (Uppsala),59.919646,17.880802,59.904703,17.891756,17,194,15,0.928,0.7170909090909091
9022003782015/9022003782508,Färjeläget (Öregrund) (Östhammar),Vårdcentralen (Öregrund) (Östhammar),60.340524,18.446134,60.340045,18.440425,54,50,126,0.292,0.7167272727272727
9022003780808/9022003780791,Kumla (Brogård) (Uppsala),Brogård (Uppsala),60.047751,17.66104,60.03821,17.664722,17,76,6,0.927,0.7163181818181819
9022003760193/9022003760201,Edsätra (Tierp),Björnbacka (Tierp),60.53964,17.781446,60.535429,17.803238,19,63,12,0.829,0.7159545454545454
9022003780763/9022003780889,Nyslätt (Uppsala),Götbrunna (Uppsala),60.152915,17.491919,60.154534,17.478927,42,38,72,0.375,0.7159090909090909
9022003780664/9022003780664,Gränome (Uppsala),Gränome (Uppsala),59.981581,17.968064,59.981581,17.968064,42,5,10,0.375,0.7159090909090909
9022003782106/9022003782147,Torsne (Östhammar),Golvsta (Östhammar),60.068582,18.170242,60.065587,18.150824,16,112,0,0.984,0.7156363636363636
9022003782395/9022003782506,Norrby (Vamsta) (Östhammar),Vamsta norra (Östhammar),60.339032,18.116316,60.330335,18.098479,17,74,6,0.925,0.7147727272727273
9022003730122/9022003780311,Hälleborg,Alsike station (Knivsta),59.764718,17.766125,59.757861,17.761131,17,97,-8,0.924,0.714
9022003782018/9022003782078,Alunda bussterminal (Östhammar),Skäfthammars kyrka (Gimo) (Östhammar),60.062639,18.080094,60.172906,18.193165,18,780,-115,0.872,0.7134545454545455
9022003780893/9022003780583,Dalkarlsbo (inre vägen) (Uppsala),Blacksta (Uppsala),59.967569,17.369121,59.955884,17.401812,17,287,-4,0.923,0.7132272727272727
9022003779006/9022003700368,Gränbyskolan (Uppsala),Tunabergsallén (Uppsala),59.870267,17.657055,59.878229,17.622938,17,600,-48,0.923,0.7132272727272727
9022003760223/9022003760037,Grönö (Tierp),Byskärs vägskäl (Tierp),60.512059,17.746099,60.518491,17.742058,19,36,7,0.825,0.7125
9022003760201/9022003760205,Björnbacka (Tierp),Julö (Tierp),60.535429,17.803238,60.532238,17.820223,19,51,10,0.825,0.7125
9022003760254/9022003760388,Svedjebacken (Tierp),Båtsmanstorpet (Tierp),60.48227,17.757236,60.488666,17.760058,19,35,7,0.825,0.7125
9022003782167/9022003782162,Ramhäll vägskäl (Östhammar),Ramhäll Postlådorna (Östhammar),60.098342,17.94811,60.096924,17.939729,20,47,13,0.783,0.7118181818181818
9022003760326/9022003760340,Stönnansbo (Tierp),Barbo (Tierp),60.322558,17.393534,60.328291,17.391549,19,62,0,0.824,0.7116363636363636
9022003782374/9022003782369,Nybo (Östhammar),Stynsboskogen (Östhammar),60.271778,17.957687,60.267895,17.955733,17,23,2,0.92,0.7109090909090909
9022003760196/9022003799002,Verstuberget (Tierp),Hjälmunge kvarn (Tierp),60.536194,17.88833,60.537013,17.912237,19,81,0,0.822,0.7099090909090908
9022003782345/9022003782332,Lillbya (Östhammar),Brotorp (Östhammar),60.249916,17.942668,60.24435,17.93481,17,55,-5,0.917,0.708590909090909
9022003780157/9022003700570,Vänge skola (Uppsala),Stenhagens IP (Uppsala),59.856738,17.435434,59.849751,17.55736,20,684,204,0.779,0.7081818181818181
9022003780434/9022003780907,Åltomtabro (Vänge) (Uppsala),Långmyra (Uppsala),59.858545,17.37689,59.848452,17.347438,30,140,129,0.519,0.7077272727272726
9022003782155/9022003782159,Dyvlinge (Östhammar),Ekeby vägskäl (Alunda) (Östhammar),60.081712,18.202527,60.08501,18.218729,20,84,25,0.778,0.7072727272727273
9022003780283/9022003779495,Storängsbron (Uppsala),Lill-Tibble,59.756191,17.440268,59.755384,17.433698,17,43,0,0.915,0.7070454545454545
9022003780909/9022003780446,Holmskogs vägskäl (Uppsala),Lilla Ålbo (Uppsala),59.866023,17.331024,59.862742,17.35606,17,150,-14,0.915,0.7070454545454545
9022003700114/9022003700244,Gamla Uppsala (Uppsala),Trekanten (Uppsala),59.896589,17.636629,59.94851,17.662203,16,297,-4,0.971,0.7061818181818181
9022003779438/9022003779485,Strömsätra,Stora Norrgärde,59.890599,17.308728,59.88318,17.291675,17,147,12,0.913,0.7055
9022003782082/9022003782056,Forsmarks bruk (Östhammar),Personalbostäderna (Forsmark) (Östhammar,60.369667,18.164448,60.39879,18.176337,16,322,8,0.97,0.7054545454545454
9022003780531/9022003780524,Fredriksdal (Uppsala),Björknäs vägskäl (Uppsala),59.927377,17.217891,59.923097,17.217745,17,31,-3,0.912,0.7047272727272728
9022003779633/9022003780863,Solhem (Skyttorp),Örkälla fritidsområde (Skyttorp) (Uppsal,60.072697,17.722355,60.069299,17.724529,31,40,9,0.5,0.7045454545454546
9022003780175/9022003779632,Skyttorp Örkällavägen,Örgården,60.080163,17.727604,60.077189,17.725239,31,39,-39,0.5,0.7045454545454546
9022003780327/9022003780333,Hammarskogs herrgård (Uppsala),Hammarskogs vägskäl (Uppsala),59.770845,17.560649,59.772582,17.548153,31,45,-45,0.5,0.7045454545454546
9022003779513/9022003780270,Grävsta,Brunna (Dalby) (Uppsala),59.749834,17.527577,59.750592,17.534768,31,36,-22,0.5,0.7045454545454546
9022003780946/9022003780615,Henriksberg (Gåvsta) (Uppsala),Hov (Uppsala),59.958449,17.906486,59.96243,17.913077,26,144,-90,0.595,0.7031818181818182
9022003760340/9022003760349,Barbo (Tierp),Elingbo skola (Tierp),60.328291,17.391549,60.333826,17.380555,19,84,-4,0.814,0.703
9022003760388/9022003760239,Båtsmanstorpet (Tierp),Sund (Tierp),60.488666,17.760058,60.497125,17.759931,19,38,8,0.814,0.703
9022003780306/9022003780304,Mälsta (Knivsta),Lilla Husby (Knivsta),59.753045,17.982425,59.752985,17.994682,20,49,-15,0.773,0.7027272727272728
9022003780866/9022003780810,Salsta maskinhall (Uppsala),Salsta (Uppsala),60.051589,17.740935,60.050183,17.751086,17,60,-4,0.909,0.7024090909090909
9022003799481/9022003780367,Torsbro (Ramsta),Ramsta kyrka (Uppsala),59.794627,17.42852,59.793207,17.439531,17,59,-1,0.908,0.7016363636363636
9022003782364/9022003782369,Älglösa (Östhammar),Stynsboskogen (Östhammar),60.263959,17.953776,60.267895,17.955733,18,18,3,0.857,0.7011818181818182
9022003779632/9022003780175,Örgården,Skyttorp Örkällavägen,60.077189,17.725239,60.080163,17.727604,17,58,-5,0.906,0.7000909090909091
9022003780532/9022003780556,Åkerby kyrka (Uppsala),Kättslinge (Uppsala),59.923245,17.499533,59.941274,17.43958,17,196,-21,0.903,0.6977727272727273
9022003780945/9022003780894,Väsby (Stavby) (Uppsala),Stavby skola (Uppsala),60.035277,17.975018,60.012516,17.970604,16,416,-18,0.959,0.6974545454545454
9022003779477/9022003779160,Högsta Gård,Rostalund (Uppsala),59.97489,17.564985,59.94306,17.602577,17,350,38,0.902,0.697
9022003760045/9022003760431,Maln östra (Tierp),Gällbo skolhållplats,60.467024,17.674006,60.467363,17.679935,17,37,3,0.902,0.697
9022003782095/9022003782028,Kolarmoravägen (Harg) (Östhammar),Långboda vägskäl (Östhammar),60.17924,18.399387,60.172032,18.373387,16,137,5,0.958,0.6967272727272728
9022003779139/9022003780532,Broby (Uppsala),Åkerby kyrka (Uppsala),59.89932,17.546369,59.923245,17.499533,17,191,-21,0.901,0.6962272727272727
9022003779085/9022003779092,Nåsten (Uppsala),Österberga vägskäl (Uppsala),59.841521,17.535377,59.847963,17.541135,27,114,87,0.567,0.6958636363636364
9022003780953/9022003780073,Åkerlänna skola (Uppsala),Toresbacke (Uppsala),60.025323,17.37043,60.027636,17.359256,19,169,-34,0.805,0.6952272727272728
9022003779466/9022003780560,Agersta gård,Vallhov (Jumkil) (Uppsala),59.939268,17.455745,59.944282,17.429295,22,155,-68,0.695,0.695
9022003780946/9022003780584,Henriksberg (Gåvsta) (Uppsala),Ströja vägskäl (Uppsala),59.958449,17.906486,59.9503,17.91415,16,150,6,0.955,0.6945454545454546
9022003780515/9022003779543,Altuna (Börje) (Uppsala),Altuna södra (Börje),59.914262,17.48445,59.91302,17.485425,24,14,8,0.636,0.6938181818181818
9022003760040/9022003760412,Gunnarsbo (Tierp),Skärplinge bussterminal (Tierp),60.471919,17.850728,60.470572,17.758479,19,497,-122,0.803,0.6935
9022003760261/9022003760260,Konradslund (Tierp),Pensionärshemmet (Vavd) (Tierp),60.476798,17.932579,60.47732,17.949294,19,52,-6,0.803,0.6935
9022003781092/9022003781089,Östersta (Lillkyrka) (Enköping),Hacksta (Lillkyrka) (Enköping),59.532878,17.236906,59.524673,17.245853,17,78,-9,0.897,0.6931363636363637
9022003700361/9022003780965,Hultvägen (Uppsala),Uppsävjaskolan (Uppsala),59.818239,17.714855,59.820323,17.706078,43,123,220,0.354,0.6919090909090909
9022003760275/9022003760326,Muskarbo vägskäl (Tierp),Stönnansbo (Tierp),60.313786,17.404871,60.322558,17.393534,19,113,-33,0.801,0.6917727272727273
9022003780559/9022003780003,Bärby södra (Faringe) (Uppsala),Joneberg (Uppsala),59.934601,18.121582,59.93826,18.121873,26,19,14,0.585,0.6913636363636364
9022003782506/9022003782395,Vamsta norra (Östhammar),Norrby (Vamsta) (Östhammar),60.330335,18.098479,60.339032,18.116316,18,87,-16,0.845,0.6913636363636364
9022003760279/9022003760285,Vsk. mot Halls (Tierp),Västra Halls (Tierp),60.314189,17.452032,60.314455,17.440662,19,64,-19,0.8,0.6909090909090909
9022003782369/9022003782364,Stynsboskogen (Östhammar),Älglösa (Östhammar),60.267895,17.955733,60.263959,17.953776,17,25,3,0.893,0.6900454545454545
9022003780833/9022003780001,Viksta skola (Uppsala),Vansta nordväst (Uppsala),60.077371,17.635123,60.063949,17.64873,17,125,-15,0.893,0.6900454545454545
9022003782278/9022003782283,Hammarskolan (Gimo) (Östhammar),Lugnet (Gimo) (Östhammar),60.168528,18.186918,60.194317,18.190915,23,190,96,0.66,0.6900000000000001
9022003782290/9022003782301,Rovsätra vägskäl (Österbybruk) (Östhamma,Nedanbacken (Östhammar),60.205264,17.899446,60.212552,17.905269,18,59,11,0.843,0.6897272727272727
9022003782515/9022003782135,Söderby by (Östhammar),Söderby (Alunda) (Östhammar),60.047982,18.046589,60.04704,18.047082,39,11,19,0.389,0.6895909090909091
9022003780634/9022003780893,Brittgården (Uppsala),Dalkarlsbo (inre vägen) (Uppsala),59.977603,17.380699,59.967569,17.369121,17,257,-31,0.892,0.6892727272727273
9022003780903/9022003780851,Fridhem (Ramstalund) (Uppsala),Vissgärde (Uppsala),59.791035,17.416108,59.795287,17.420126,17,107,-13,0.892,0.6892727272727273
9022003760041/9022003760058,Lövstabruks vägskäl (Vavd) (Tierp),Griggebo (Tierp),60.476211,17.931668,60.47048,17.878771,19,193,-49,0.798,0.6891818181818182
9022003760093/9022003760613,Nygård (Tierp),Ordsbo (Tierp),60.339763,17.419217,60.35493,17.393422,19,239,-56,0.797,0.6883181818181818
9022003782166/9022003782170,Spångby (Östhammar),Mysslinge affär (Östhammar),60.093903,18.08428,60.101447,18.077932,16,53,-3,0.946,0.688
9022003780107/9022003779416,Gåvsta skola (Uppsala),Sunnersbol skolhållplats,59.946246,17.878186,59.984223,17.941985,16,420,22,0.946,0.688
9022003781366/9022003781365,Källinge (Enköping),Fjärdhundra vägskäl (Enköping),59.800337,17.094147,59.79668,17.088003,16,35,-1,0.946,0.688
9022003730115/9022003780310,Östuna by,Risberga vägskäl (Östuna) (Knivsta),59.757455,17.8983,59.756344,17.902057,16,35,-2,0.946,0.688
9022003780649/9022003780896,Östfora (Uppsala),Granhammar (Uppsala),59.984457,17.190438,59.9729,17.209513,17,145,-18,0.89,0.6877272727272727
9022003782152/9022003782512,Marma (Alunda) (Östhammar),Alunda Gjuteri (Östhammar),60.072573,18.088199,60.081033,18.090204,16,69,4,0.945,0.6872727272727273
9022003779547/9022003780789,Brunnby bygdegård,Brunnbykorset (Uppsala),60.038172,17.49845,60.039964,17.50432,17,40,-2,0.889,0.6869545454545455
9022003782364/9022003782354,Älglösa (Östhammar),Lövstabruk vägskäl (Östhammar),60.263959,17.953776,60.257823,17.947845,17,40,5,0.889,0.6869545454545455
9022003760058/9022003760040,Griggebo (Tierp),Gunnarsbo (Tierp),60.47048,17.878771,60.471919,17.850728,19,101,-26,0.795,0.6865909090909091
9022003780928/9022003779636,Locksta (Gunsta) (Uppsala),Åkerby (Funbo),59.862961,17.802556,59.870565,17.796708,24,61,19,0.629,0.6861818181818181
9022003780979/9022003780950,Bösslinge (Börje) (Uppsala),Börje idrottsgård (Uppsala),59.874512,17.521197,59.880901,17.531707,17,202,26,0.886,0.6846363636363636
9022003760414/9022003760142,Mamre (Tierp),Degerbo (Tierp),60.202879,17.389588,60.216148,17.46229,20,292,98,0.753,0.6845454545454546
9022003779633/9022003779632,Solhem (Skyttorp),Örgården,60.072697,17.722355,60.077189,17.725239,17,77,-10,0.885,0.6838636363636363
9022003760244/9022003760633,Västerensta vägskäl (Tierp),Korsbo vägskäl (Tierp),60.303492,17.433476,60.298988,17.413391,19,121,-40,0.791,0.6831363636363637
9022003779642/9022003779641,Dalhamn,Gavel,59.867148,18.275266,59.86058,18.27885,15,43,0,1,0.6818181818181818
9022003780519/9022003779648,Gränsta (Knutby) (Uppsala),Kråkbäcken,59.904798,18.253301,59.89019,18.265235,15,107,0,1,0.6818181818181818
