edge_id,source_id,sink_id,source_name,sink_name,source_lat,source_lon,sink_lat,sink_lon,Record Count,delay,delay / travel time
9022003781413/9022003781088,9022003781413,9022003781088,Hedsta (Enköping),Veckholms kyrka (Enköping),59.513253,17.325195,59.521591,17.322372,59,-27,-0.16875
9022003779486/9022003779487,9022003779486,9022003779487,Käfflöt,Onödan,59.788818,17.415343,59.786986,17.414702,59,8,0.6153846153846154
9022003780728/9022003780730,9022003780728,9022003780730,Lugnet (Kölinge) (Uppsala),Lejdängen (Uppsala),60.017192,17.932597,60.017479,17.925351,59,8,0.25806451612903225
9022003779469/9022003780746,9022003779469,9022003780746,Bärsta vägskäl,Nyby (Stavby) (Uppsala),60.018665,17.975095,60.020463,17.956844,59,-26,-0.2727272727272727
9022003780764/9022003780163,9022003780764,9022003780163,Bol (Uppsala),Jobsby vägskäl (Uppsala),60.023428,17.873455,60.02119,17.873064,59,0,0
9022003780730/9022003780747,9022003780730,9022003780747,Lejdängen (Uppsala),Lejdet (Uppsala),60.017479,17.925351,60.020868,17.921173,59,15,0.4166666666666667
9022003799481/9022003780851,9022003799481,9022003780851,Torsbro (Ramsta),Vissgärde (Uppsala),59.794627,17.42852,59.795287,17.420126,59,-9,-0.2653061224489796
9022003780720/9022003780689,9022003780720,9022003780689,Ingvasta (Uppsala),Tibble (Rasbokil) (Uppsala),60.011715,17.85766,59.998275,17.86398,59,-74,-0.43506493506493504
9022003730041/9022003730040,9022003730041,9022003730040,Underberga vägskäl (Knivsta),Fläskbackens vägskäl (Knivsta),59.678098,17.736101,59.690113,17.739012,58,0,0
9022003730040/9022003730140,9022003730040,9022003730140,Fläskbackens vägskäl (Knivsta),Karlslund (Vassunda),59.690113,17.739012,59.700791,17.737656,58,0,0
9022003730140/9022003730141,9022003730140,9022003730141,Karlslund (Vassunda),Andersberg (Vassunda),59.700791,17.737656,59.709601,17.733828,58,7,0.0875
9022003780162/9022003780772,9022003780162,9022003780772,Tuna (Uppsala),Hässelby vägskäl (Uppsala),60.023248,18.068022,60.024784,18.069042,58,6,0.4166666666666667
9022003780986/9022003730120,9022003780986,9022003730120,Åttondelen (Knivsta),Halmby 2,59.7866,17.804225,59.783695,17.78975,58,0,0
9022003730039/9022003730138,9022003730039,9022003730138,Gurresta (Knivsta),Fågelsången (Vassunda),59.682895,17.733483,59.674419,17.73841,58,16,0.2318840579710145
9022003780370/9022003780986,9022003780370,9022003780986,Karlslund (Knivsta),Åttondelen (Knivsta),59.791417,17.796229,59.7866,17.804225,58,-4,-0.05
9022003779490/9022003779490,9022003779490,9022003779490,Vallby (Hagby),Vallby (Hagby),59.803758,17.3968,59.803758,17.3968,58,-3,-0.1875
9022003730139/9022003730043,9022003730139,9022003730043,Sältängen,Bodarna (Knivsta),59.671602,17.741869,59.669325,17.744702,58,0,0
9022003782131/9022003780778,9022003782131,9022003780778,Skoby vägskäl (Östhammar),Börsta (Uppsala),60.03505,18.03665,60.027185,18.057794,58,-11,-0.088
9022003730138/9022003730139,9022003730138,9022003730139,Fågelsången (Vassunda),Sältängen,59.674419,17.73841,59.671602,17.741869,58,0,0
9022003730038/9022003730039,9022003730038,9022003730039,Kragsta (Knivsta),Gurresta (Knivsta),59.687225,17.732719,59.682895,17.733483,58,0,0
9022003730042/9022003730041,9022003730042,9022003730041,Braberg vägskäl (Knivsta),Underberga vägskäl (Knivsta),59.673638,17.73959,59.678098,17.736101,58,2,0.05405405405405406
9022003730037/9022003730038,9022003730037,9022003730038,Skålsta (Knivsta),Kragsta (Knivsta),59.692165,17.73501,59.687225,17.732719,58,46,1.2432432432432432
9022003730043/9022003730042,9022003730043,9022003730042,Bodarna (Knivsta),Braberg vägskäl (Knivsta),59.669325,17.744702,59.673638,17.73959,58,14,0.42424242424242425
9022003780819/9022003779556,9022003780819,9022003779556,Källbo (Uppsala),Koboda,60.06258,17.47102,60.068924,17.466992,57,-12,-0.22641509433962265
9022003730144/9022003730047,9022003730144,9022003730047,Johannesdal (Vassunda),Lill-Örby (Knivsta),59.703646,17.688197,59.703483,17.693287,57,-2,-0.08
9022003730047/9022003780230,9022003730047,9022003780230,Lill-Örby (Knivsta),Örsandsvägen (Knivsta),59.703483,17.693287,59.705897,17.721283,57,0,0
9022003780824/9022003779557,9022003780824,9022003779557,Kättsbo (Uppsala),Östanbo,60.107733,17.396851,60.107989,17.391936,57,-8,-0.36
9022003780224/9022003730143,9022003780224,9022003730143,Västersjö (Knivsta),Ragnhildsvik,59.699024,17.644325,59.703737,17.650784,57,12,0.16901408450704225
9022003779557/9022003780826,9022003779557,9022003780826,Östanbo,Risbo vägskäl (Uppsala),60.107989,17.391936,60.106508,17.37311,57,-37,-0.38613861386138615
9022003780815/9022003780819,9022003780815,9022003780819,Mickelsbo (Uppsala),Källbo (Uppsala),60.057613,17.479047,60.06258,17.47102,57,0,0
9022003730045/9022003730144,9022003730045,9022003730144,Ulrikadal (Knivsta),Johannesdal (Vassunda),59.704372,17.682658,59.703646,17.688197,57,28,0.9333333333333333
9022003780827/9022003780221,9022003780827,9022003780221,Karlsäters vägskäl (Uppsala),Ladubo vägskäl (Uppsala),60.07619,17.462417,60.106888,17.399868,57,-81,-0.26557377049180325
9022003780222/9022003730147,9022003780222,9022003730147,Ala (Knivsta),Vassunda Golf,59.691286,17.713487,59.685718,17.70802,57,0,0
9022003793097/9022003793115,9022003793097,9022003793115,Harbo centrum (Harbo) (Heby),Gräsbovägen (Östervåla) (Heby),60.1052,17.198612,60.177939,17.177939,57,39,0.07862903225806452
9022003780230/9022003730142,9022003780230,9022003730142,Örsandsvägen (Knivsta),Vassunda bygdegård,59.705897,17.721283,59.702237,17.719813,57,0,0
9022003779558/9022003780997,9022003779558,9022003780997,Kämpebo,Gråmyren (Uppsala),60.119741,17.363143,60.140657,17.370792,57,-62,-0.1826625386996904
9022003730147/9022003191233,9022003730147,9022003191233,Vassunda Golf,Skråmsta (Sigtuna),59.685718,17.70802,59.682548,17.7012,57,0,0
9022003780826/9022003780814,9022003780826,9022003780814,Risbo vägskäl (Uppsala),Åmyra vägskäl (Uppsala),60.106508,17.37311,60.111482,17.366224,57,47,0.8421052631578947
9022003780807/9022003780815,9022003780807,9022003780815,Långåker (Uppsala),Mickelsbo (Uppsala),60.05177,17.481785,60.057613,17.479047,57,-6,-0.13953488372093023
9022003780809/9022003779558,9022003780809,9022003779558,Nolmyra affär (Uppsala),Kämpebo,60.114359,17.36127,60.119741,17.363143,57,0,0
9022003191233/9022003791236,9022003191233,9022003791236,Skråmsta (Sigtuna),Pilsbo vägskäl (Sigtuna),59.682548,17.7012,59.689649,17.648322,57,0,0
9022003700544/9022003793097,9022003700544,9022003793097,Librobäck (Uppsala),Harbo centrum (Harbo) (Heby),59.874143,17.594857,60.1052,17.198612,57,-418,-0.19008640291041382
9022003700129/9022003700544,9022003700129,9022003700544,Ekonomikum (Uppsala),Librobäck (Uppsala),59.860404,17.620003,59.874143,17.594857,57,103,0.5124378109452736
9022003780221/9022003780824,9022003780221,9022003780824,Ladubo vägskäl (Uppsala),Kättsbo (Uppsala),60.106888,17.399868,60.107733,17.396851,57,-2,-0.16666666666666666
9022003780787/9022003780789,9022003780787,9022003780789,Vigle (Uppsala),Brunnbykorset (Uppsala),60.036678,17.524501,60.039964,17.50432,57,-28,-0.25225225225225223
9022003780814/9022003780809,9022003780814,9022003780809,Åmyra vägskäl (Uppsala),Nolmyra affär (Uppsala),60.111482,17.366224,60.114359,17.36127,57,12,0.3611111111111111
9022003779556/9022003780823,9022003779556,9022003780823,Koboda,Fågelsång (Uppsala),60.068924,17.466992,60.073223,17.464173,57,-5,-0.1388888888888889
9022003730142/9022003780222,9022003730142,9022003780222,Vassunda bygdegård,Ala (Knivsta),59.702237,17.719813,59.691286,17.713487,57,0,0
9022003779205/9022003779213,9022003779205,9022003779213,Brunnbyåkeriet (Uppsala),Hammarby vägskäl,60.041545,17.501458,60.044416,17.498805,57,-11,-0.36363636363636365
9022003780823/9022003780827,9022003780823,9022003780827,Fågelsång (Uppsala),Karlsäters vägskäl (Uppsala),60.073223,17.464173,60.07619,17.462417,57,3,0.13636363636363635
9022003791236/9022003780224,9022003791236,9022003780224,Pilsbo vägskäl (Sigtuna),Västersjö (Knivsta),59.689649,17.648322,59.699024,17.644325,57,0,0
9022003781083/9022003781079,9022003781083,9022003781079,Säby (Enköping),Ekholmen (Enköping),59.514443,17.358425,59.511828,17.372984,56,118,1.2244897959183674
9022003782350/9022003782328,9022003782350,9022003782328,Hanunda (Östhammar),Borggårde vägskäl (Östhammar),60.246757,18.197835,60.234076,18.18846,56,-23,-0.125
9022003781079/9022003781068,9022003781079,9022003781068,Ekholmen (Enköping),Britenhov (Enköping),59.511828,17.372984,59.495872,17.359603,56,-101,-0.3076923076923077
9022003782384/9022003782350,9022003782384,9022003782350,Ytternuttö (Östhammar),Hanunda (Östhammar),60.259174,18.217245,60.246757,18.197835,56,-225,-0.9446808510638298
9022003782334/9022003782403,9022003782334,9022003782403,Skogsängen (Östhammar),Ånö (Östhammar),60.243338,18.309679,60.251101,18.27683,56,-96,-0.3322475570032573
9022003782387/9022003782384,9022003782387,9022003782384,Syltbo (Östhammar),Ytternuttö (Östhammar),60.255126,18.237834,60.259174,18.217245,56,196,1.2903225806451613
9022003782403/9022003782387,9022003782403,9022003782387,Ånö (Östhammar),Syltbo (Östhammar),60.251101,18.27683,60.255126,18.237834,56,-1,-0.0036363636363636364
9022003480243/9022003480401,9022003480243,9022003480401,Kryddstigen (Gävle),Södermalm (Gävle),60.656313,17.166815,60.670673,17.150041,55,181,0.752
9022003719061/9022003719088,9022003719061,9022003719088,Älvkarleby krysset (Älvkarleby),Älvboda (Skutskär) (Älvkarleby),60.560695,17.463688,60.615041,17.427754,55,-32,-0.08376963350785341
9022003719088/9022003719025,9022003719088,9022003719025,Älvboda (Skutskär) (Älvkarleby),Folkets Hus (Skutskär) (Älvkarleby),60.615041,17.427754,60.631791,17.409864,55,-33,-0.15137614678899083
9022003781068/9022003781414,9022003781068,9022003781414,Britenhov (Enköping),Hällsta gård (Enköping),59.495872,17.359603,59.512065,17.337047,55,40,0.13513513513513514
9022003782082/9022003719061,9022003782082,9022003719061,Forsmarks bruk (Östhammar),Älvkarleby krysset (Älvkarleby),60.369667,18.164448,60.560695,17.463688,55,402,0.231433506044905
9022003719025/9022003719106,9022003719025,9022003719106,Folkets Hus (Skutskär) (Älvkarleby),Harnäs (Älvkarleby),60.631791,17.409864,60.644246,17.37924,55,-120,-0.43010752688172044
9022003719106/9022003492015,9022003719106,9022003492015,Harnäs (Älvkarleby),Furuvik (Gävle),60.644246,17.37924,60.650987,17.331937,55,-58,-0.24472573839662448
9022003492015/9022003480243,9022003492015,9022003480243,Furuvik (Gävle),Kryddstigen (Gävle),60.650987,17.331937,60.656313,17.166815,55,-303,-0.35125
9022003781414/9022003781413,9022003781414,9022003781413,Hällsta gård (Enköping),Hedsta (Enköping),59.512065,17.337047,59.513253,17.325195,55,5,0.08620689655172414
9022003480401/9022003480443,9022003480401,9022003480443,Södermalm (Gävle),Vasaskolan (Gävle),60.670673,17.150041,60.676436,17.141955,55,69,0.23310810810810811
9022003700423/9022003700433,9022003700423,9022003700433,Åby (Uppsala),Tallåsen (Uppsala),59.896578,17.738023,59.897486,17.732393,54,-35,-0.5
9022003700433/9022003780173,9022003700433,9022003780173,Tallåsen (Uppsala),Lunda (Uppsala),59.897486,17.732393,59.898972,17.722846,54,0,0
9022003782356/9022003782347,9022003782356,9022003782347,Gammelbyn (Östhammar),Börstils kyrka (Östhammar),60.25371,18.346481,60.242749,18.349588,54,17,0.2537313432835821
9022003780063/9022003780387,9022003780063,9022003780387,Navestahage (Uppsala),Rosendal (Ramstalund) (Uppsala),59.810858,17.470266,59.806925,17.458861,54,-12,-0.2553191489361702
9022003782070/9022003782078,9022003782070,9022003782078,Vårdcentralen (Gimo) (Östhammar),Skäfthammars kyrka (Gimo) (Östhammar),60.172307,18.185011,60.172906,18.193165,54,147,1.2672413793103448
9022003780070/9022003780534,9022003780070,9022003780534,Norr-Skulla (Uppsala),Skulla (Uppsala),59.93341,17.40728,59.927123,17.407531,54,25,0.5319148936170213
9022003700438/9022003700448,9022003700438,9022003700448,Skölsta gärde (Uppsala),Skölsta gärde södra (Uppsala),59.876867,17.72043,59.875142,17.722349,54,5,0.38461538461538464
9022003781210/9022003781004,9022003781210,9022003781004,Enköping station,Romberga torg (Enköping),59.644447,17.086076,59.649893,17.079011,54,-103,-0.46808510638297873
9022003700437/9022003700436,9022003700437,9022003700436,Skölsta gård (Uppsala),Skölsta station (Uppsala),59.873195,17.725969,59.875101,17.741759,54,-7,-0.0528169014084507
9022003700489/9022003700435,9022003700489,9022003700435,Skölsta ängsväg (Uppsala),Enrisvägen (Skölsta) (Uppsala),59.87467,17.745377,59.876237,17.749916,54,27,0.5294117647058824
9022003780201/9022003779148,9022003780201,9022003779148,Godegård (Uppsala),Lindbacken (Uppsala),59.898092,17.708606,59.912363,17.738511,54,-112,-0.594059405940594
9022003782015/9022003782508,9022003782015,9022003782508,Färjeläget (Öregrund) (Östhammar),Vårdcentralen (Öregrund) (Östhammar),60.340524,18.446134,60.340045,18.440425,54,126,2.52
9022003700062/9022003780062,9022003700062,9022003780062,Vaksala torg (Uppsala),Bäverns gränd sjukresehållplats (Uppsala,59.861884,17.645968,59.856226,17.645423,54,0,0
9022003780846/9022003779181,9022003780846,9022003779181,Korsnäs (Uppsala),Åby (Viksta) (Uppsala),60.091,17.63054,60.106289,17.610866,54,-69,-0.3232758620689655
9022003700421/9022003700422,9022003700421,9022003700422,Norrhällby (Uppsala),Törnby (Uppsala),59.890312,17.748308,59.893238,17.742886,54,17,0.3541666666666667
9022003700434/9022003700420,9022003700434,9022003700420,Svia byväg (Uppsala),Svia (Uppsala),59.879294,17.745397,59.883677,17.740364,54,-8,-0.07207207207207207
9022003780071/9022003780553,9022003780071,9022003780553,Ubby norra (Uppsala),Ubby (Uppsala),59.943493,17.415353,59.939156,17.408737,54,23,0.4406779661016949
9022003760329/9022003760387,9022003760329,9022003760387,Lundsveds vägskäl (Tierp),Gubbo (Tierp),60.382842,17.423016,60.352547,17.467318,54,-199,-1
9022003760387/9022003760035,9022003760387,9022003760035,Gubbo (Tierp),Ladvägen (Tierp),60.352547,17.467318,60.347596,17.495471,54,-132,-0.5689655172413793
9022003700416/9022003700417,9022003700416,9022003700417,Vitkålsgatan (Uppsala),Vallby (Skölsta) (Uppsala),59.874936,17.691192,59.878731,17.708857,54,-14,-0.14583333333333334
9022003700417/9022003700418,9022003700417,9022003700418,Vallby (Skölsta) (Uppsala),Skölsta byväg (Uppsala),59.878731,17.708857,59.879563,17.717781,54,12,0.27906976744186046
9022003782283/9022003782070,9022003782283,9022003782070,Lugnet (Gimo) (Östhammar),Vårdcentralen (Gimo) (Östhammar),60.194317,18.190915,60.172307,18.185011,54,-127,-0.38837920489296635
9022003782273/9022003782017,9022003782273,9022003782017,Mästersmeden (Österbybruk) (Östhammar),Österbybruk Bussterminal (Östhammar),60.196629,17.892475,60.197054,17.898562,54,-248,-0.6966292134831461
9022003700420/9022003700421,9022003700420,9022003700421,Svia (Uppsala),Norrhällby (Uppsala),59.883677,17.740364,59.890312,17.748308,54,-75,-0.38071065989847713
9022003782094/9022003782043,9022003782094,9022003782043,Happstavägen (Östhammar),Vårdcentralen (Alunda) (Östhammar),60.07189,18.095518,60.063484,18.078464,54,-62,-0.22962962962962963
9022003700436/9022003700489,9022003700436,9022003700489,Skölsta station (Uppsala),Skölsta ängsväg (Uppsala),59.875101,17.741759,59.87467,17.745377,54,3,0.07894736842105263
9022003700613/9022003782024,9022003700613,9022003782024,Uppsala Takpannegatan,Sandvägen (Österbybruk) (Östhammar),59.884258,17.670212,60.196068,17.877851,54,-260,-0.11458792419568092
9022003700418/9022003700438,9022003700418,9022003700438,Skölsta byväg (Uppsala),Skölsta gärde (Uppsala),59.879563,17.717781,59.876867,17.72043,54,8,0.2
9022003719036/9022003719088,9022003719036,9022003719088,Vårdcentralen (Älvkarleby),Älvboda (Skutskär) (Älvkarleby),60.626605,17.411178,60.615041,17.427754,54,103,0.8442622950819673
9022003760361/9022003760082,9022003760361,9022003760082,Västra Tämnarvägen (Tierp),Vårdcentralen (Tierp),60.338329,17.5181,60.336661,17.514482,54,275,1.0377358490566038
9022003779148/9022003779142,9022003779148,9022003779142,Lindbacken (Uppsala),Jälla (Uppsala),59.912363,17.738511,59.904062,17.716061,54,-35,-0.15350877192982457
9022003782371/9022003782380,9022003782371,9022003782380,Färjeläget (Gräsö) (Östhammar),Västerlund vägskäl (Gräsö) (Östhammar),60.346717,18.462092,60.342017,18.497095,54,0,0
9022003760082/9022003760351,9022003760082,9022003760351,Vårdcentralen (Tierp),Svanby (Tierp),60.336661,17.514482,60.332793,17.5116,54,68,2.3448275862068964
9022003700448/9022003700437,9022003700448,9022003700437,Skölsta gärde södra (Uppsala),Skölsta gård (Uppsala),59.875142,17.722349,59.873195,17.725969,54,35,1.2962962962962963
9022003700422/9022003700423,9022003700422,9022003700423,Törnby (Uppsala),Åby (Uppsala),59.893238,17.742886,59.896578,17.738023,54,12,0.22641509433962265
9022003779104/9022003700278,9022003779104,9022003700278,Kungsgärdet (Uppsala),Hildur Ottelinsgatan (Uppsala),59.85601,17.621513,59.855766,17.607953,54,-123,-1
9022003700141/9022003700613,9022003700141,9022003700613,Gränbystaden (Uppsala),Uppsala Takpannegatan,59.875371,17.675144,59.884258,17.670212,54,74,0.5034013605442177
9022003780173/9022003779142,9022003780173,9022003779142,Lunda (Uppsala),Jälla (Uppsala),59.898972,17.722846,59.904062,17.716061,54,6,0.05660377358490566
9022003700032/9022003779104,9022003700032,9022003779104,Klostergatan (Uppsala),Kungsgärdet (Uppsala),59.861158,17.636824,59.85601,17.621513,54,190,0.9411764705882353
9022003782043/9022003782137,9022003782043,9022003782137,Vårdcentralen (Alunda) (Östhammar),Alunda kyrka (Östhammar),60.063484,18.078464,60.058353,18.067677,54,0,0
9022003700435/9022003700434,9022003700435,9022003700434,Enrisvägen (Skölsta) (Uppsala),Svia byväg (Uppsala),59.876237,17.749916,59.879294,17.745397,54,7,0.08433734939759036
9022003700415/9022003700416,9022003700415,9022003700416,Slavstavägen (Uppsala),Vitkålsgatan (Uppsala),59.874036,17.688194,59.874936,17.691192,54,0,0
9022003780062/9022003700062,9022003780062,9022003700062,Bäverns gränd sjukresehållplats (Uppsala,Vaksala torg (Uppsala),59.856226,17.645423,59.861884,17.645968,53,105,1.2650602409638554
